Date mutation,Nature mutation,Valeur fonciere,Voie,Commune,Code commune,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain
29/10/2021,Vente en l'état futur d'achèvement,"560000,00",COTES DE PECH DAVID,TOULOUSE,555,,,,,208.0
04/11/2021,Vente,"254000,00",DES FONTAINES,TOULOUSE,555,1.0,Maison,73.0,3.0,86.0
04/11/2021,Vente,"254000,00",DES FONTAINES,TOULOUSE,555,,,,,37.0
02/11/2021,Vente,"2756396,00",DE REVEL,TOULOUSE,555,1.0,Maison,110.0,4.0,441.0
02/11/2021,Vente,"2756396,00",DE REVEL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,441.0
02/11/2021,Vente,"2756396,00",DE REVEL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,441.0
02/11/2021,Vente,"2756396,00",DE REVEL,TOULOUSE,555,,,,,88.0
02/11/2021,Vente,"2756396,00",DE REVEL,TOULOUSE,555,,,,,466.0
02/11/2021,Vente,"2756396,00",DE REVEL,TOULOUSE,555,,,,,88.0
09/11/2021,Vente,"215000,00",DE SAINT SIMON,TOULOUSE,555,1.0,Maison,75.0,4.0,748.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,2.0,Appartement,49.0,3.0,663.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,2.0,Appartement,50.0,3.0,663.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,2.0,Appartement,50.0,3.0,663.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,2.0,Appartement,50.0,3.0,663.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,663.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,663.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,70.0,0.0,663.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,663.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,663.0
02/11/2021,Vente,"400000,00",D'AUDIBERT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,663.0
22/10/2021,Vente,"2527000,00",DE GRANDE BRETAGNE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,1081.0,0.0,345.0
22/10/2021,Vente,"2527000,00",BARRIERE DE BAYONNE,TOULOUSE,555,,,,,643.0
02/11/2021,Vente,"255000,00",DE LA GARONNE,TOULOUSE,555,1.0,Maison,64.0,3.0,106.0
02/11/2021,Vente,"255000,00",DE LA GARONNE,TOULOUSE,555,,,,,16.0
27/10/2021,Vente,"1642875,00",RAYMOND IV,TOULOUSE,555,2.0,Appartement,128.0,5.0,180.0
27/10/2021,Vente,"1642875,00",RAYMOND IV,TOULOUSE,555,3.0,Dépendance,0.0,0.0,180.0
27/10/2021,Vente,"1642875,00",RAYMOND IV,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,80.0,0.0,180.0
27/10/2021,Vente,"1642875,00",RAYMOND IV,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,136.0,0.0,180.0
27/10/2021,Vente,"1642875,00",RAYMOND IV,TOULOUSE,555,3.0,Dépendance,0.0,0.0,180.0
18/11/2021,Vente,"800000,00",DE CASTRES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,456.0
18/11/2021,Vente,"800000,00",DE CASTRES,TOULOUSE,555,1.0,Maison,130.0,6.0,456.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,2.0,Appartement,14.0,1.0,617.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,2.0,Appartement,15.0,1.0,617.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,2.0,Appartement,18.0,1.0,617.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,2.0,Appartement,26.0,1.0,617.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,247.0,0.0,617.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,2.0,Appartement,100.0,2.0,617.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,2.0,Appartement,22.0,1.0,617.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,2.0,Appartement,28.0,1.0,617.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,2.0,Appartement,32.0,1.0,617.0
02/11/2021,Vente,"785000,00",DE BAYONNE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,617.0
09/11/2021,Vente,"187704,00",PIERRE GARRIGUES,TOULOUSE,555,,,,,1713.0
09/11/2021,Vente,"187704,00",D'AIX,TOULOUSE,555,,,,,3501.0
05/11/2021,Vente,"395000,00",LOUVOIS,TOULOUSE,555,1.0,Maison,67.0,4.0,270.0
05/11/2021,Vente,"395000,00",LOUVOIS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,270.0
28/10/2021,Vente,"359000,00",FOURCADE,TOULOUSE,555,1.0,Maison,117.0,6.0,610.0
28/10/2021,Vente,"359000,00",FOURCADE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,610.0
08/11/2021,Vente,"221650,00",ADONIS,TOULOUSE,555,2.0,Appartement,70.0,3.0,175.0
22/10/2021,Vente,"517500,00",DIDIER DAURAT,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,578.0,0.0,1194.0
10/11/2021,Vente,"1100000,00",DE CHAUSSAS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1074.0
10/11/2021,Vente,"1100000,00",DE CHAUSSAS,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,112.0,0.0,1074.0
10/11/2021,Vente,"1100000,00",DE CHAUSSAS,TOULOUSE,555,2.0,Appartement,93.0,3.0,1074.0
10/11/2021,Vente,"1100000,00",DE CHAUSSAS,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,100.0,0.0,1074.0
10/11/2021,Vente,"1100000,00",DE CHAUSSAS,TOULOUSE,555,2.0,Appartement,96.0,4.0,1074.0
10/11/2021,Vente,"1100000,00",DE CHAUSSAS,TOULOUSE,555,2.0,Appartement,96.0,4.0,1074.0
10/11/2021,Vente,"1100000,00",DE CHAUSSAS,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,112.0,0.0,1074.0
02/11/2021,Vente,"263335,00",VOUET,TOULOUSE,555,,,,,225.0
02/11/2021,Vente,"263335,00",DE SEYSSES,TOULOUSE,555,,,,,45.0
02/11/2021,Vente,"263335,00",VOUET,TOULOUSE,555,,,,,95.0
02/11/2021,Vente,"263335,00",VOUET,TOULOUSE,555,1.0,Maison,92.0,4.0,234.0
02/11/2021,Vente,"263335,00",DE SEYSSES,TOULOUSE,555,,,,,14.0
02/11/2021,Vente,"263335,00",VOUET,TOULOUSE,555,,,,,366.0
02/11/2021,Vente,"263335,00",VOUET,TOULOUSE,555,,,,,57.0
02/11/2021,Vente,"263335,00",DE SEYSSES,TOULOUSE,555,,,,,178.0
02/11/2021,Vente,"263335,00",VOUET,TOULOUSE,555,,,,,60.0
04/11/2021,Vente,"1063000,00",BONREPOS,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,672.0,0.0,96.0
10/11/2021,Vente,"557800,00",CANY,TOULOUSE,555,1.0,Maison,115.0,5.0,137.0
17/11/2021,Vente,"227500,00",DU PRILLOUME,TOULOUSE,555,,,,,700.0
04/11/2021,Vente,"255000,00",DES ORPELLIERES,TOULOUSE,555,1.0,Maison,104.0,5.0,202.0
04/11/2021,Vente,"255000,00",DES ORPELLIERES,TOULOUSE,555,,,,,657.0
04/11/2021,Vente,"255000,00",DES ORPELLIERES,TOULOUSE,555,,,,,3525.0
27/10/2021,Vente,"635000,00",NOEMIE DESSALLES,TOULOUSE,555,1.0,Maison,110.0,4.0,306.0
27/10/2021,Vente,"635000,00",NOEMIE DESSALLES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,306.0
28/10/2021,Vente,"450000,00",JEAN TALLIEN,TOULOUSE,555,3.0,Dépendance,0.0,0.0,348.0
28/10/2021,Vente,"450000,00",JEAN TALLIEN,TOULOUSE,555,1.0,Maison,70.0,3.0,348.0
09/11/2021,Vente,"12000,00",DE LA GLACIERE,TOULOUSE,555,,,,,42.0
17/11/2021,Vente,"185250,00",JEAN WEBER,TOULOUSE,555,1.0,Maison,83.0,4.0,144.0
17/11/2021,Vente,"185250,00",JEAN WEBER,TOULOUSE,555,3.0,Dépendance,0.0,0.0,144.0
17/11/2021,Vente,"185250,00",JEAN WEBER,TOULOUSE,555,3.0,Dépendance,0.0,0.0,144.0
28/10/2021,Vente,"485000,00",PAUL BERT,TOULOUSE,555,3.0,Dépendance,0.0,0.0,267.0
28/10/2021,Vente,"485000,00",PAUL BERT,TOULOUSE,555,1.0,Maison,109.0,4.0,267.0
28/10/2021,Vente,"485000,00",PAUL BERT,TOULOUSE,555,,,,,28.0
03/11/2021,Vente,"481000,00",CAMBIGUE,TOULOUSE,555,1.0,Maison,63.0,4.0,272.0
27/10/2021,Vente,"920000,00",SILVIO TRENTIN,TOULOUSE,555,,,,,864.0
10/11/2021,Vente,"360100,00",SIMONE WEIL,TOULOUSE,555,1.0,Maison,137.0,4.0,281.0
03/11/2021,Vente,"1070000,00",DE REVEL,TOULOUSE,555,,,,,82.0
03/11/2021,Vente,"1070000,00",DE REVEL,TOULOUSE,555,,,,,30.0
28/10/2021,Vente,"455000,00",DE JAFFARY,TOULOUSE,555,2.0,Appartement,70.0,3.0,340.0
28/10/2021,Vente,"455000,00",DE JAFFARY,TOULOUSE,555,3.0,Dépendance,0.0,0.0,340.0
28/10/2021,Vente,"455000,00",DE JAFFARY,TOULOUSE,555,2.0,Appartement,90.0,3.0,340.0
09/11/2021,Vente,"319100,00",DE MURET,TOULOUSE,555,2.0,Appartement,42.0,3.0,215.0
09/11/2021,Vente,"319100,00",DE MURET,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,55.0,0.0,215.0
15/11/2021,Vente,"20000,00",DE HEREDIA,TOULOUSE,555,,,,,125.0
09/11/2021,Vente,"998000,00",DELTOUR,TOULOUSE,555,1.0,Maison,160.0,7.0,218.0
26/10/2021,Vente,"270000,00",JEAN RIEUX,TOULOUSE,555,3.0,Dépendance,0.0,0.0,349.0
26/10/2021,Vente,"270000,00",JEAN RIEUX,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,120.0,0.0,349.0
26/10/2021,Vente,"270000,00",JEAN RIEUX,TOULOUSE,555,3.0,Dépendance,0.0,0.0,349.0
26/10/2021,Vente,"270000,00",JEAN RIEUX,TOULOUSE,555,2.0,Appartement,271.0,10.0,349.0
26/10/2021,Vente,"270000,00",JEAN RIEUX,TOULOUSE,555,3.0,Dépendance,0.0,0.0,349.0
26/10/2021,Vente,"270000,00",JEAN RIEUX,TOULOUSE,555,,,,,47.0
03/11/2021,Vente terrain à bâtir,"1653,60",BOURGADE,TOULOUSE,555,,,,,106.0
08/11/2021,Vente,"220300,00",DES SABLES,TOULOUSE,555,1.0,Maison,82.0,4.0,157.0
10/11/2021,Vente,"307720,00",DU PRILLOUME,TOULOUSE,555,3.0,Dépendance,0.0,0.0,800.0
10/11/2021,Vente,"307720,00",DU PRILLOUME,TOULOUSE,555,1.0,Maison,80.0,4.0,800.0
10/11/2021,Vente,"307720,00",DU PRILLOUME,TOULOUSE,555,3.0,Dépendance,0.0,0.0,800.0
17/11/2021,Vente,"749000,00",DE VERDUN,TOULOUSE,555,1.0,Maison,121.0,4.0,168.0
09/11/2021,Vente,"530189,00",BERTRAND GRIL,TOULOUSE,555,1.0,Maison,139.0,4.0,398.0
05/11/2021,Vente,"345000,00",RAYMOND DE LA TAILHEDE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,391.0
05/11/2021,Vente,"345000,00",RAYMOND DE LA TAILHEDE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,391.0
05/11/2021,Vente,"345000,00",RAYMOND DE LA TAILHEDE,TOULOUSE,555,1.0,Maison,92.0,5.0,391.0
03/11/2021,Vente,"260000,00",ANTOINE BAYES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,551.0
03/11/2021,Vente,"260000,00",ANTOINE BAYES,TOULOUSE,555,1.0,Maison,100.0,4.0,551.0
19/11/2021,Vente,"492750,00",ST VINCENT DE PAUL,TOULOUSE,555,1.0,Maison,105.0,4.0,353.0
08/11/2021,Vente,"100000,00",LARRIEU THIBAUD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,738.0
08/11/2021,Vente,"100000,00",LARRIEU THIBAUD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,738.0
08/11/2021,Vente,"100000,00",LARRIEU THIBAUD,TOULOUSE,555,1.0,Maison,80.0,5.0,738.0
08/11/2021,Vente,"100000,00",LARRIEU THIBAUD,TOULOUSE,555,,,,,2234.0
22/11/2021,Vente,"508450,00",PAUL MERLIN,TOULOUSE,555,1.0,Maison,57.0,3.0,329.0
22/11/2021,Vente,"508450,00",PAUL MERLIN,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,24.0,0.0,329.0
24/11/2021,Vente,"637000,00",DES MINIMES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,445.0
24/11/2021,Vente,"637000,00",DES MINIMES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,445.0
24/11/2021,Vente,"637000,00",DES MINIMES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,445.0
24/11/2021,Vente,"637000,00",DES MINIMES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,445.0
24/11/2021,Vente,"637000,00",DES MINIMES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,445.0
24/11/2021,Vente,"637000,00",DES MINIMES,TOULOUSE,555,2.0,Appartement,80.0,4.0,445.0
24/11/2021,Vente,"637000,00",DES MINIMES,TOULOUSE,555,2.0,Appartement,63.0,3.0,445.0
09/11/2021,Vente,"178500,00",DU MONT LOUIS,TOULOUSE,555,1.0,Maison,88.0,5.0,164.0
05/11/2021,Vente,"555650,00",LA REPUBLIQUE,TOULOUSE,555,,,,,382.0
05/11/2021,Vente,"555650,00",DE RAMELET MOUNDI,TOULOUSE,555,3.0,Dépendance,0.0,0.0,355.0
05/11/2021,Vente,"555650,00",DE RAMELET MOUNDI,TOULOUSE,555,3.0,Dépendance,0.0,0.0,355.0
05/11/2021,Vente,"555650,00",DE RAMELET MOUNDI,TOULOUSE,555,1.0,Maison,100.0,3.0,355.0
29/11/2021,Vente,"250000,00",MIRAMAR,TOULOUSE,555,1.0,Maison,70.0,3.0,315.0
09/11/2021,Vente,"430376,00",DU CLAIRON POUGET,TOULOUSE,555,1.0,Maison,84.0,4.0,141.0
09/11/2021,Vente,"430376,00",DU CLAIRON POUGET,TOULOUSE,555,3.0,Dépendance,0.0,0.0,141.0
26/11/2021,Vente,"416000,00",SAINTE MARIE,TOULOUSE,555,1.0,Maison,118.0,4.0,250.0
09/11/2021,Vente,"372200,00",REGUELONGUE,TOULOUSE,555,1.0,Maison,120.0,6.0,321.0
09/11/2021,Vente,"372200,00",REGUELONGUE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,321.0
09/11/2021,Vente,"372200,00",REGUELONGUE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,321.0
10/11/2021,Vente,"400100,00",ST GUILHEM,TOULOUSE,555,1.0,Maison,68.0,4.0,150.0
08/11/2021,Vente,"300000,00",DE NARBONNE,TOULOUSE,555,2.0,Appartement,21.0,1.0,351.0
08/11/2021,Vente,"300000,00",DE NARBONNE,TOULOUSE,555,2.0,Appartement,21.0,1.0,351.0
08/11/2021,Vente,"300000,00",DE NARBONNE,TOULOUSE,555,2.0,Appartement,28.0,2.0,351.0
08/11/2021,Vente,"300000,00",DE NARBONNE,TOULOUSE,555,2.0,Appartement,30.0,1.0,351.0
08/11/2021,Vente,"300000,00",DE NARBONNE,TOULOUSE,555,2.0,Appartement,23.0,1.0,351.0
08/11/2021,Vente,"300000,00",DE NARBONNE,TOULOUSE,555,,,,,43.0
10/11/2021,Vente,"260500,00",LEON SAY,TOULOUSE,555,1.0,Maison,63.0,4.0,267.0
08/11/2021,Vente en l'état futur d'achèvement,"280000,00",DE BASSO CAMBO,TOULOUSE,555,,,,,379.0
10/11/2021,Vente,"6360000,00",EDOUARD BELIN,TOULOUSE,555,,,,,2284.0
19/11/2021,Vente,"673300,00",BOULOC,TOULOUSE,555,1.0,Maison,155.0,5.0,170.0
15/11/2021,Vente,"198000,00",RAYMOND SABARICH,TOULOUSE,555,1.0,Maison,84.0,4.0,138.0
18/11/2021,Vente,"700000,00",DE CASTRES,TOULOUSE,555,2.0,Appartement,50.0,2.0,563.0
18/11/2021,Vente,"700000,00",DE CASTRES,TOULOUSE,555,2.0,Appartement,69.0,3.0,563.0
18/11/2021,Vente,"700000,00",DE CASTRES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,563.0
24/11/2021,Vente,"584450,00",LOUVOIS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,500.0
24/11/2021,Vente,"584450,00",LOUVOIS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,500.0
24/11/2021,Vente,"584450,00",LOUVOIS,TOULOUSE,555,1.0,Maison,130.0,5.0,500.0
22/11/2021,Vente,"499800,00",DES IZARDS,TOULOUSE,555,1.0,Maison,130.0,5.0,1729.0
22/11/2021,Vente,"499800,00",DES IZARDS,TOULOUSE,555,,,,,596.0
22/11/2021,Vente,"499800,00",DES IZARDS,TOULOUSE,555,,,,,1150.0
22/11/2021,Vente,"499800,00",DES IZARDS,TOULOUSE,555,,,,,482.0
10/11/2021,Vente,"854939,00",LEON TOLSTOI,TOULOUSE,555,3.0,Dépendance,0.0,0.0,957.0
10/11/2021,Vente,"854939,00",LEON TOLSTOI,TOULOUSE,555,1.0,Maison,360.0,7.0,957.0
10/11/2021,Vente,"854939,00",LES FILTRES,TOULOUSE,555,,,,,78.0
10/11/2021,Vente,"854939,00",LES FILTRES,TOULOUSE,555,,,,,68.0
24/11/2021,Vente,"190000,00",DE BORDEBLANCHE,TOULOUSE,555,1.0,Maison,92.0,5.0,169.0
26/11/2021,Vente,"271000,00",DU NIVERNAIS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,438.0
